Number,Name,WeightGrams,ClassificationName,Code
780,Bagel m salami philadelphiaost sallad oliv,100,N Förpackningsmaterial,N0001
780,Bagel m salami philadelphiaost sallad oliv,100,P Etikettinfo,P0026
780,Bagel m salami philadelphiaost sallad oliv,100,R Land/område,R0376
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,A Gruppindelning EuroFIR,A0822
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,B Artklassificering,B1312
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,C Del av växt/djur,C0208
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,E Fysisk form,E0147
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,F Värmebehandling,F0023
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,G Tillagning,G0001
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,H Industriell process,H0148
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,H Industriell process,H0151
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,H Industriell process,H0153
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,H Industriell process,H0186
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,H Industriell process,H0207
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,H Industriell process,H0212
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,H Industriell process,H0221
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,H Industriell process,H0256
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,J Konserveringsmetod,J0001
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,K Förpackningsmedium,K0003
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,M Förpackningstyp,M0001
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,N Förpackningsmaterial,N0001
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,P Etikettinfo,P0026
781,Smörgås typ sandwich räkor ägg sallad majonnäs,100,R Land/område,R0376
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,A Gruppindelning EuroFIR,A0822
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,B Artklassificering,B1312
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,C Del av växt/djur,C0208
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,E Fysisk form,E0147
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,F Värmebehandling,F0023
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,G Tillagning,G0001
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,H Industriell process,H0171
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,H Industriell process,H0207
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,H Industriell process,H0212
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,H Industriell process,H0256
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,H Industriell process,H0263
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,H Industriell process,H0297
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,J Konserveringsmetod,J0001
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,K Förpackningsmedium,K0003
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,M Förpackningstyp,M0001
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,N Förpackningsmaterial,N0001
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,P Etikettinfo,P0026
782,Sandwich m rökt kalkon keso soltorkad tomat sallad,100,R Land/område,R0376
783,Smörgås typ sandwich salami keso sallad,100,A Gruppindelning EuroFIR,A0822
783,Smörgås typ sandwich salami keso sallad,100,B Artklassificering,B1312
783,Smörgås typ sandwich salami keso sallad,100,C Del av växt/djur,C0208
783,Smörgås typ sandwich salami keso sallad,100,E Fysisk form,E0147
783,Smörgås typ sandwich salami keso sallad,100,F Värmebehandling,F0023
783,Smörgås typ sandwich salami keso sallad,100,G Tillagning,G0001
783,Smörgås typ sandwich salami keso sallad,100,H Industriell process,H0191
783,Smörgås typ sandwich salami keso sallad,100,H Industriell process,H0207
783,Smörgås typ sandwich salami keso sallad,100,H Industriell process,H0212
783,Smörgås typ sandwich salami keso sallad,100,H Industriell process,H0256
783,Smörgås typ sandwich salami keso sallad,100,H Industriell process,H0297
783,Smörgås typ sandwich salami keso sallad,100,J Konserveringsmetod,J0001
783,Smörgås typ sandwich salami keso sallad,100,K Förpackningsmedium,K0003
783,Smörgås typ sandwich salami keso sallad,100,M Förpackningstyp,M0001
783,Smörgås typ sandwich salami keso sallad,100,N Förpackningsmaterial,N0001
783,Smörgås typ sandwich salami keso sallad,100,P Etikettinfo,P0026
783,Smörgås typ sandwich salami keso sallad,100,R Land/område,R0376
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,A Gruppindelning EuroFIR,A0822
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,B Artklassificering,B1312
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,C Del av växt/djur,C0208
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,E Fysisk form,E0147
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,F Värmebehandling,F0023
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,G Tillagning,G0001
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,H Industriell process,H0147
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,H Industriell process,H0148
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,H Industriell process,H0151
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,H Industriell process,H0191
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,H Industriell process,H0207
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,H Industriell process,H0212
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,H Industriell process,H0221
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,H Industriell process,H0256
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,J Konserveringsmetod,J0001
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,K Förpackningsmedium,K0003
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,M Förpackningstyp,M0001
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,N Förpackningsmaterial,N0001
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,P Etikettinfo,P0026
784,Tunnbrödsrulle m pastrami potatis sallad majonnäs,100,R Land/område,R0376
785,Wrap vetetortilla m spenat ris köttfärs ost,100,A Gruppindelning EuroFIR,A0822
785,Wrap vetetortilla m spenat ris köttfärs ost,100,B Artklassificering,B1312
785,Wrap vetetortilla m spenat ris köttfärs ost,100,C Del av växt/djur,C0208
785,Wrap vetetortilla m spenat ris köttfärs ost,100,E Fysisk form,E0147
785,Wrap vetetortilla m spenat ris köttfärs ost,100,F Värmebehandling,F0023
785,Wrap vetetortilla m spenat ris köttfärs ost,100,G Tillagning,G0001
785,Wrap vetetortilla m spenat ris köttfärs ost,100,H Industriell process,H0143
785,Wrap vetetortilla m spenat ris köttfärs ost,100,H Industriell process,H0191
785,Wrap vetetortilla m spenat ris köttfärs ost,100,H Industriell process,H0207
785,Wrap vetetortilla m spenat ris köttfärs ost,100,H Industriell process,H0212
785,Wrap vetetortilla m spenat ris köttfärs ost,100,H Industriell process,H0256
785,Wrap vetetortilla m spenat ris köttfärs ost,100,H Industriell process,H0320
785,Wrap vetetortilla m spenat ris köttfärs ost,100,H Industriell process,H0321
785,Wrap vetetortilla m spenat ris köttfärs ost,100,J Konserveringsmetod,J0001
785,Wrap vetetortilla m spenat ris köttfärs ost,100,K Förpackningsmedium,K0003
785,Wrap vetetortilla m spenat ris köttfärs ost,100,M Förpackningstyp,M0001
785,Wrap vetetortilla m spenat ris köttfärs ost,100,N Förpackningsmaterial,N0001
785,Wrap vetetortilla m spenat ris köttfärs ost,100,P Etikettinfo,P0026
785,Wrap vetetortilla m spenat ris köttfärs ost,100,R Land/område,R0376
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,A Gruppindelning EuroFIR,A0822
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,B Artklassificering,B1312
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,C Del av växt/djur,C0208
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,E Fysisk form,E0147
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,F Värmebehandling,F0023
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,G Tillagning,G0001
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,H Industriell process,H0171
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,H Industriell process,H0207
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,H Industriell process,H0212
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,H Industriell process,H0256
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,H Industriell process,H0297
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,J Konserveringsmetod,J0001
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,K Förpackningsmedium,K0003
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,M Förpackningstyp,M0001
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,N Förpackningsmaterial,N0001
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,P Etikettinfo,P0026
786,Wrap vetetortilla m kycklingfajitas gräddfil sallad,100,R Land/område,R0376
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,A Gruppindelning EuroFIR,A0822
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,B Artklassificering,B1312
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,C Del av växt/djur,C0208
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,E Fysisk form,E0147
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,F Värmebehandling,F0023
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,G Tillagning,G0001
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,H Industriell process,H0143
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,H Industriell process,H0191
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,H Industriell process,H0207
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,H Industriell process,H0212
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,H Industriell process,H0256
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,J Konserveringsmetod,J0001
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,K Förpackningsmedium,K0003
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,M Förpackningstyp,M0001
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,N Förpackningsmaterial,N0001
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,P Etikettinfo,P0026
787,Enchilada vetetortilla m köttfärs nachos ost sallad,100,R Land/område,R0376
788,Pitabröd m falafel sallad sesam pepperoni,100,A Gruppindelning EuroFIR,A0822
788,Pitabröd m falafel sallad sesam pepperoni,100,B Artklassificering,B1312
788,Pitabröd m falafel sallad sesam pepperoni,100,C Del av växt/djur,C0208
788,Pitabröd m falafel sallad sesam pepperoni,100,E Fysisk form,E0147
788,Pitabröd m falafel sallad sesam pepperoni,100,F Värmebehandling,F0023
788,Pitabröd m falafel sallad sesam pepperoni,100,G Tillagning,G0001
788,Pitabröd m falafel sallad sesam pepperoni,100,H Industriell process,H0151
788,Pitabröd m falafel sallad sesam pepperoni,100,H Industriell process,H0173
788,Pitabröd m falafel sallad sesam pepperoni,100,H Industriell process,H0177
788,Pitabröd m falafel sallad sesam pepperoni,100,H Industriell process,H0207
788,Pitabröd m falafel sallad sesam pepperoni,100,H Industriell process,H0212
788,Pitabröd m falafel sallad sesam pepperoni,100,H Industriell process,H0256
788,Pitabröd m falafel sallad sesam pepperoni,100,H Industriell process,H0263
788,Pitabröd m falafel sallad sesam pepperoni,100,J Konserveringsmetod,J0001
788,Pitabröd m falafel sallad sesam pepperoni,100,K Förpackningsmedium,K0003
788,Pitabröd m falafel sallad sesam pepperoni,100,M Förpackningstyp,M0001
788,Pitabröd m falafel sallad sesam pepperoni,100,N Förpackningsmaterial,N0001
788,Pitabröd m falafel sallad sesam pepperoni,100,P Etikettinfo,P0026
788,Pitabröd m falafel sallad sesam pepperoni,100,R Land/område,R0376
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,A Gruppindelning EuroFIR,A0822
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,B Artklassificering,B1312
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,C Del av växt/djur,C0208
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,E Fysisk form,E0147
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,F Värmebehandling,F0014
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,G Tillagning,G0005
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,H Industriell process,H0143
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,H Industriell process,H0184
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,H Industriell process,H0191
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,H Industriell process,H0207
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,H Industriell process,H0212
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,H Industriell process,H0272
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,H Industriell process,H0296
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,J Konserveringsmetod,J0003
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,K Förpackningsmedium,K0003
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,M Förpackningstyp,M0003
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,N Förpackningsmaterial,N0003
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,P Etikettinfo,P0026
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,R Land/område,R0376
789,Ost- o skinkpaj m mellanmjölk matlagningsgrädde hemlagad,100,Z Utmärkande drag,Z0109
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,A Gruppindelning EuroFIR,A0822
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,B Artklassificering,B1312
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,C Del av växt/djur,C0208
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,E Fysisk form,E0147
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,F Värmebehandling,F0023
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,G Tillagning,G0001
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,H Industriell process,H0143
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,H Industriell process,H0148
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,H Industriell process,H0151
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,H Industriell process,H0207
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,H Industriell process,H0212
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,H Industriell process,H0221
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,H Industriell process,H0256
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,J Konserveringsmetod,J0001
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,K Förpackningsmedium,K0003
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,M Förpackningstyp,M0001
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,N Förpackningsmaterial,N0001
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,P Etikettinfo,P0026
792,Wrap vetetortilla m fetaost oliver sallad vitlöksdressing,100,R Land/område,R0376
793,Matmuffins grov fullkorn m getost fårost broccoli spenat soltorkade tomater,100,A Gruppindelning EuroFIR,A0822
793,Matmuffins grov fullkorn m getost fårost broccoli spenat soltorkade tomater,100,B Artklassificering,B1312
793,Matmuffins grov fullkorn m getost fårost broccoli spenat soltorkade tomater,100,C Del av växt/djur,C0208
793,Matmuffins grov fullkorn m getost fårost broccoli spenat soltorkade tomater,100,E Fysisk form,E0147
793,Matmuffins grov fullkorn m getost fårost broccoli spenat soltorkade tomater,100,F Värmebehandling,F0023
793,Matmuffins grov fullkorn m getost fårost broccoli spenat soltorkade tomater,100,G Tillagning,G0001
793,Matmuffins grov fullkorn m getost fårost broccoli spenat soltorkade tomater,100,H Industriell process,H0143
793,Matmuffins grov fullkorn m getost fårost broccoli spenat soltorkade tomater,100,H Industriell process,H0186
793,Matmuffins grov fullkorn m getost fårost broccoli spenat soltorkade tomater,100,H Industriell process,H0207
793,Matmuffins grov fullkorn m getost fårost broccoli spenat soltorkade tomater,100,H Industriell process,H0212
793,Matmuffins grov fullkorn m getost fårost broccoli spenat soltorkade tomater,100,H Industriell process,H0256
793,Matmuffins grov fullkorn m getost fårost broccoli spenat soltorkade tomater,100,H Industriell process,H0263
